prfInformationCarrier,prfYear,prfMonth,prfPrdOilGrossMillSm3,prfPrdGasGrossBillSm3,prfPrdCondensateGrossMillSm3,prfPrdOeGrossMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
EKOFISK,1983,7,0.82232,0.71317,0,1.53549,0,43506
EKOFISK,1983,8,0.81009,0.71876,0,1.52885,0,43506
EKOFISK,1983,9,0.75459,0.6668,0,1.4214,0,43506
EKOFISK,1983,10,0.77983,0.69864,0,1.47847,0,43506
EKOFISK,1983,11,0.74895,0.67812,0,1.42707,0,43506
EKOFISK,1983,12,0.75001,0.69937,0,1.44938,0,43506
EKOFISK,1984,1,0.75393,0.67477,0,1.4287,0,43506
EKOFISK,1984,2,0.70525,0.69047,0,1.39572,0,43506
EKOFISK,1984,3,0.76235,0.7867,0,1.54905,0,43506
EKOFISK,1984,4,0.7047,0.731,0,1.4357,0,43506
EKOFISK,1984,5,0.71188,0.69297,0,1.40485,0,43506
EKOFISK,1984,6,0.66789,0.64489,0,1.31277,0,43506
EKOFISK,1984,7,0.72149,0.67646,0,1.39796,0,43506
EKOFISK,1984,8,0.53237,0.46501,0,0.99737,0,43506
EKOFISK,1984,9,0.75648,0.67564,0,1.43212,0,43506
EKOFISK,1984,10,0.77136,0.73747,0,1.50882,0,43506
EKOFISK,1984,11,0.73296,0.71313,0,1.4461,0,43506
EKOFISK,1984,12,0.71464,0.72597,0,1.44061,0,43506
EKOFISK,1985,1,0.70461,0.75755,0,1.46216,0,43506
EKOFISK,1985,2,0.62601,0.64841,0,1.27441,0,43506
EKOFISK,1985,3,0.65618,0.70044,0,1.35662,0,43506
EKOFISK,1985,4,0.63189,0.65845,0,1.29034,0,43506
EKOFISK,1985,5,0.62905,0.66068,0,1.28973,0,43506
EKOFISK,1985,6,0.57304,0.60121,0,1.17425,0,43506
EKOFISK,1985,7,0.63071,0.66923,0,1.29994,0,43506
EKOFISK,1985,8,0.59968,0.63779,0,1.23747,0,43506
EKOFISK,1985,9,0.574,0.62041,0,1.1944,0,43506
EKOFISK,1985,10,0.60107,0.62951,0,1.23059,0,43506
EKOFISK,1985,11,0.56814,0.61486,0,1.18299,0,43506
EKOFISK,1985,12,0.56967,0.61973,0,1.1894,0,43506
EKOFISK,1986,1,0.55186,0.61236,0,1.16422,0,43506
EKOFISK,1986,2,0.48162,0.52315,0,1.00477,0,43506
EKOFISK,1986,3,0.5007,0.54698,0,1.04768,0,43506
EKOFISK,1986,4,0.16552,0.16889,0,0.33442,0,43506
EKOFISK,1986,5,0.55361,0.55898,0,1.1126,0,43506
EKOFISK,1986,6,0.5276,0.55148,0,1.07908,0,43506
EKOFISK,1986,7,0.53462,0.55087,0,1.08549,0,43506
EKOFISK,1986,8,0.48496,0.51887,0,1.00383,0,43506
EKOFISK,1986,9,0.44464,0.47827,0,0.92291,0,43506
EKOFISK,1986,10,0.44282,0.49672,0,0.93953,0,43506
EKOFISK,1986,11,0.43857,0.46551,0,0.90408,0,43506
EKOFISK,1986,12,0.46195,0.48353,0,0.94548,0,43506
EKOFISK,1987,1,0.46395,0.48357,0,0.94752,0,43506
EKOFISK,1987,2,0.41117,0.42636,0,0.83753,0,43506
EKOFISK,1987,3,0.44491,0.46309,0,0.908,0,43506
EKOFISK,1987,4,0.4593,0.46435,0,0.92365,0,43506
EKOFISK,1987,5,0.39794,0.40196,0,0.7999,0,43506
EKOFISK,1987,6,0.33956,0.34837,0,0.68793,0,43506
EKOFISK,1987,7,0.40658,0.41743,0,0.82401,0,43506
EKOFISK,1987,8,0.10652,0.11399,0,0.22051,0,43506
EKOFISK,1987,9,0.38858,0.36423,0,0.75281,0,43506
EKOFISK,1987,10,0.45333,0.49318,0,0.9465,0,43506
EKOFISK,1987,11,0.44504,0.49237,0,0.93741,0,43506
EKOFISK,1987,12,0.45795,0.51178,0,0.96973,0,43506
EKOFISK,1988,1,0.45237,0.44939,0,0.90176,0,43506
EKOFISK,1988,2,0.43883,0.45466,0,0.89348,0,43506
EKOFISK,1988,3,0.49254,0.49969,0,0.99222,0,43506
EKOFISK,1988,4,0.49958,0.49365,0,0.99323,0,43506
EKOFISK,1988,5,0.52452,0.52094,0,1.04546,0,43506
EKOFISK,1988,6,0.5308,0.4999,0,1.0307,0,43506
EKOFISK,1988,7,0.5746,0.5478,0,1.12241,0,43506
EKOFISK,1988,8,0.57265,0.5426,0,1.11526,0,43506
EKOFISK,1988,9,0.56764,0.5493,0,1.11694,0,43506
EKOFISK,1988,10,0.5868,0.55711,0,1.14392,0,43506
EKOFISK,1988,11,0.57495,0.51617,0,1.09112,0,43506
EKOFISK,1988,12,0.60748,0.53759,0,1.14507,0,43506
EKOFISK,1989,1,0.62149,0.56623,0,1.18772,0,43506
EKOFISK,1989,2,0.57538,0.51006,0,1.08544,0,43506
EKOFISK,1989,3,0.6159,0.53139,0,1.14729,0,43506
EKOFISK,1989,4,0.63282,0.54052,0,1.17334,0,43506
EKOFISK,1989,5,0.65711,0.5628,0,1.21991,0,43506
EKOFISK,1989,6,0.66234,0.54858,0,1.21092,0,43506
EKOFISK,1989,7,0.68149,0.57583,0,1.25733,0,43506
EKOFISK,1989,8,0.6706,0.57871,0,1.24931,0,43506
EKOFISK,1989,9,0.48768,0.40111,0,0.88879,0,43506
EKOFISK,1989,10,0.5749,0.4832,0,1.0581,0,43506
EKOFISK,1989,11,0.71567,0.59712,0,1.31279,0,43506
EKOFISK,1989,12,0.73831,0.61617,0,1.35449,0,43506
EKOFISK,1990,1,0.70016,0.56833,0,1.26849,0,43506
EKOFISK,1990,2,0.63932,0.51548,0,1.1548,0,43506
EKOFISK,1990,3,0.6913,0.56003,0,1.25132,0,43506
EKOFISK,1990,4,0.66192,0.52699,0,1.18891,0,43506
EKOFISK,1990,5,0.69718,0.5561,0,1.25327,0,43506
EKOFISK,1990,6,0.70635,0.54709,0,1.25344,0,43506
EKOFISK,1990,7,0.62397,0.47387,0,1.09784,0,43506
EKOFISK,1990,8,0.74329,0.56742,0,1.31071,0,43506
EKOFISK,1990,9,0.73065,0.57564,0,1.30629,0,43506
EKOFISK,1990,10,0.78313,0.6013,0,1.38444,0,43506
EKOFISK,1990,11,0.75523,0.59116,0,1.34639,0,43506
EKOFISK,1990,12,0.76509,0.58755,0,1.35264,0,43506
EKOFISK,1991,1,0.82272,0.6327,0,1.45542,0,43506
EKOFISK,1991,2,0.73793,0.57547,0,1.3134,0,43506
EKOFISK,1991,3,0.82655,0.63857,0,1.46512,0,43506
EKOFISK,1991,4,0.80713,0.62915,0,1.43628,0,43506
EKOFISK,1991,5,0.83919,0.65726,0,1.49644,0,43506
EKOFISK,1991,6,0.8406,0.65944,0,1.50004,0,43506
EKOFISK,1991,7,0.86462,0.70323,0,1.56785,0,43506
EKOFISK,1991,8,0.36843,0.28884,0,0.65727,0,43506
EKOFISK,1991,9,0.87005,0.67406,0,1.5441,0,43506
EKOFISK,1991,10,0.89649,0.70862,0,1.60511,0,43506
EKOFISK,1991,11,0.84673,0.68436,0,1.53109,0,43506
EKOFISK,1991,12,0.88282,0.70607,0,1.5889,0,43506
EKOFISK,1992,1,0.89329,0.69631,0,1.5896,0,43506
EKOFISK,1992,2,0.78548,0.63227,0,1.41775,0,43506
EKOFISK,1992,3,0.81541,0.65304,0,1.46845,0,43506
EKOFISK,1992,4,0.85505,0.70261,0,1.55766,0,43506
EKOFISK,1992,5,0.75883,0.60584,0,1.36468,0,43506
EKOFISK,1992,6,0.89392,0.6701,0,1.56402,0,43506
EKOFISK,1992,7,0.8109,0.64495,0,1.45585,0,43506
EKOFISK,1992,8,0.85738,0.65596,0,1.51334,0,43506
EKOFISK,1992,9,0.80192,0.61309,0,1.415,0,43506
EKOFISK,1992,10,0.82259,0.66036,0,1.48294,0,43506
EKOFISK,1992,11,0.78072,0.61487,0,1.39559,0,43506
EKOFISK,1992,12,0.825,0.62474,0,1.44974,0,43506
EKOFISK,1993,1,0.79294,0.58878,0,1.38172,0,43506
EKOFISK,1993,2,0.7076,0.51893,0,1.22653,0,43506
EKOFISK,1993,3,0.79208,0.58812,0,1.3802,0,43506
EKOFISK,1993,4,0.78486,0.57475,0,1.35961,0,43506
EKOFISK,1993,5,0.80975,0.58448,0,1.39423,0,43506
EKOFISK,1993,6,0.76149,0.54626,0,1.30775,0,43506
EKOFISK,1993,7,0.77841,0.55118,0,1.32958,0,43506
EKOFISK,1993,8,0.76448,0.543,0,1.30748,0,43506
EKOFISK,1993,9,0.78414,0.55207,0,1.3362,0,43506
EKOFISK,1993,10,0.83645,0.58757,0,1.42402,0,43506
EKOFISK,1993,11,0.82143,0.56828,0,1.38971,0,43506
EKOFISK,1993,12,0.92058,0.61427,0,1.53484,0,43506
EKOFISK,1994,1,0.88024,0.57942,0,1.45966,0,43506
EKOFISK,1994,2,0.78428,0.50536,0,1.28964,0,43506
EKOFISK,1994,3,0.8522,0.53036,0,1.38257,0,43506
EKOFISK,1994,4,0.83204,0.51581,0,1.34785,0,43506
EKOFISK,1994,5,0.87935,0.53099,0,1.41033,0,43506
EKOFISK,1994,6,0.86489,0.51208,0,1.37697,0,43506
EKOFISK,1994,7,0.89281,0.54246,0,1.43527,0,43506
EKOFISK,1994,8,0.59266,0.33053,0,0.92319,0,43506
EKOFISK,1994,9,1.02124,0.59169,0,1.61293,0,43506
EKOFISK,1994,10,1.07657,0.61946,0,1.69603,0,43506
EKOFISK,1994,11,1.07953,0.60488,0,1.68441,0,43506
EKOFISK,1994,12,1.07127,0.60101,0,1.67228,0,43506
EKOFISK,1995,1,1.05407,0.57779,0,1.63186,0,43506
EKOFISK,1995,2,0.99932,0.55072,0,1.55004,0,43506
EKOFISK,1995,3,1.1439,0.5987,0,1.7426,0,43506
EKOFISK,1995,4,1.14237,0.58452,0,1.72689,0,43506
EKOFISK,1995,5,1.17405,0.59418,0,1.76823,0,43506
EKOFISK,1995,6,1.11593,0.56833,0,1.68425,0,43506
EKOFISK,1995,7,1.15694,0.57551,0,1.73245,0,43506
EKOFISK,1995,8,1.16982,0.58766,0,1.75748,0,43506
EKOFISK,1995,9,1.07232,0.52249,0,1.59482,0,43506
EKOFISK,1995,10,1.17366,0.59703,0,1.77069,0,43506
EKOFISK,1995,11,1.1813,0.56532,0,1.74661,0,43506
EKOFISK,1995,12,1.17943,0.5804,0,1.75983,0,43506
EKOFISK,1996,1,1.18314,0.58645,0,1.76959,0,43506
EKOFISK,1996,2,1.08312,0.5615,0,1.64462,0,43506
EKOFISK,1996,3,1.13315,0.66183,0,1.79498,0,43506
EKOFISK,1996,4,1.22136,0.61008,0,1.83144,0,43506
EKOFISK,1996,5,1.25064,0.67906,0,1.9297,0,43506
EKOFISK,1996,6,1.17245,0.56929,0,1.74174,0,43506
EKOFISK,1996,7,1.14727,0.51274,0,1.66001,0,43506
EKOFISK,1996,8,1.13891,0.5039,0,1.64281,0,43506
EKOFISK,1996,9,1.16855,0.53327,0,1.70182,0,43506
EKOFISK,1996,10,1.24053,0.56438,0,1.80491,0,43506
EKOFISK,1996,11,1.20846,0.55989,0,1.76835,0,43506
EKOFISK,1996,12,1.22005,0.59403,0,1.81408,0,43506
EKOFISK,1997,1,0.95729,0.44484,0,1.40213,0,43506
EKOFISK,1997,2,1.09592,0.41548,0,1.5114,0,43506
EKOFISK,1997,3,1.26391,0.49275,0,1.75666,0,43506
EKOFISK,1997,4,1.293,0.45196,0,1.74496,0,43506
EKOFISK,1997,5,1.34039,0.50879,0,1.84918,0,43506
EKOFISK,1997,6,1.33036,0.49776,0,1.82812,0,43506
EKOFISK,1997,7,1.37931,0.51385,0,1.89316,0,43506
EKOFISK,1997,8,1.33849,0.4866,0,1.82509,0,43506
EKOFISK,1997,9,1.33008,0.45744,0,1.78752,0,43506
EKOFISK,1997,10,1.33323,0.43923,0,1.77246,0,43506
EKOFISK,1997,11,1.3058,0.39174,0,1.69754,0,43506
EKOFISK,1997,12,1.26479,0.37152,0,1.63631,0,43506
EKOFISK,1998,1,1.46017,0.42311,0,1.88328,0,43506
EKOFISK,1998,2,1.30465,0.39069,0,1.69534,0,43506
EKOFISK,1998,3,1.52645,0.44903,0,1.97547,0,43506
EKOFISK,1998,4,1.43242,0.39477,0,1.82719,0,43506
EKOFISK,1998,5,1.5345,0.40011,0,1.93461,0,43506
EKOFISK,1998,6,1.57281,0.37493,0,1.94775,0,43506
EKOFISK,1998,7,1.54532,0.36284,0,1.90816,0,43506
EKOFISK,1998,8,0.53612,0.10032,0,0.63645,0,43506
EKOFISK,1998,9,0.92446,0.18654,0,1.111,0,43506
EKOFISK,1998,10,0.99624,0.20435,0,1.20059,0,43506
EKOFISK,1998,11,1.0594,0.22622,0,1.28562,0,43506
EKOFISK,1998,12,1.13049,0.24864,0,1.37913,0,43506
EKOFISK,1999,1,1.19114,0.29474,0,1.48588,0,43506
EKOFISK,1999,2,1.14904,0.2301,0,1.37914,0,43506
EKOFISK,1999,3,1.35305,0.2451,0,1.59815,0,43506
EKOFISK,1999,4,0.9264,0.18003,0,1.10643,0,43506
EKOFISK,1999,5,1.29465,0.22108,0,1.51573,0,43506
EKOFISK,1999,6,1.21945,0.20658,0,1.42603,0,43506
EKOFISK,1999,7,1.41121,0.24919,0,1.6604,0,43506
EKOFISK,1999,8,0.77727,0.13349,0,0.91075,0,43506
EKOFISK,1999,9,1.40261,0.23257,0,1.63518,0,43506
EKOFISK,1999,10,1.12278,0.19721,0,1.31999,0,43506
EKOFISK,1999,11,1.40919,0.2408,0,1.64998,0,43506
EKOFISK,1999,12,1.44114,0.25778,0,1.69892,0,43506
EKOFISK,2000,1,1.35494,0.27664,0,1.63158,0.26247,43506
EKOFISK,2000,2,1.28636,0.26254,0,1.5489,0.27932,43506
EKOFISK,2000,3,1.35243,0.27872,0,1.63114,0.30906,43506
EKOFISK,2000,4,1.35838,0.27631,0,1.63469,0.28459,43506
EKOFISK,2000,5,1.44237,0.29844,0,1.74081,0.33733,43506
EKOFISK,2000,6,1.42996,0.28946,0,1.71942,0.3217,43506
EKOFISK,2000,7,1.47924,0.30135,0,1.7806,0.35209,43506
EKOFISK,2000,8,1.41483,0.27693,0,1.69176,0.29827,43506
EKOFISK,2000,9,1.22957,0.22987,0,1.45944,0.29035,43506
EKOFISK,2000,10,1.48645,0.2864,0,1.77285,0.34919,43506
EKOFISK,2000,11,1.41333,0.26513,0,1.67846,0.35702,43506
EKOFISK,2000,12,1.46601,0.28181,0,1.74782,0.38164,43506
EKOFISK,2001,1,1.49378,0.29684,0,1.79063,0.38644,43506
EKOFISK,2001,2,1.36648,0.28481,0,1.65129,0.34769,43506
EKOFISK,2001,3,1.50394,0.30101,0,1.80495,0.38766,43506
EKOFISK,2001,4,1.46957,0.29786,0,1.76743,0.41772,43506
EKOFISK,2001,5,1.49198,0.29353,0,1.78551,0.48524,43506
EKOFISK,2001,6,1.41274,0.28104,0,1.69377,0.44423,43506
EKOFISK,2001,7,1.50128,0.29346,0,1.79474,0.4618,43506
EKOFISK,2001,8,0.73212,0.1434,0,0.87552,0.24118,43506
EKOFISK,2001,9,1.29574,0.23514,0,1.53089,0.21296,43506
EKOFISK,2001,10,1.50597,0.29231,0,1.79827,0.37854,43506
EKOFISK,2001,11,1.45134,0.26004,0,1.71138,0.38106,43506
EKOFISK,2001,12,1.46025,0.26171,0,1.72196,0.40453,43506
EKOFISK,2002,1,1.43798,0.25802,0,1.696,0.40441,43506
EKOFISK,2002,2,1.2873,0.23088,0,1.51817,0.373,43506
EKOFISK,2002,3,1.38368,0.24882,0,1.6325,0.40672,43506
EKOFISK,2002,4,1.3988,0.24799,0,1.64679,0.42323,43506
EKOFISK,2002,5,1.36049,0.24677,0,1.60726,0.40842,43506
EKOFISK,2002,6,1.40765,0.2575,0,1.66515,0.41646,43506
EKOFISK,2002,7,1.53045,0.28426,0,1.8147,0.43186,43506
EKOFISK,2002,8,1.50053,0.27364,0,1.77417,0.44197,43506
EKOFISK,2002,9,1.53118,0.28709,0,1.81826,0.52143,43506
EKOFISK,2002,10,1.5568,0.28373,0,1.84052,0.55577,43506
EKOFISK,2002,11,1.42638,0.25875,0,1.68513,0.55523,43506
EKOFISK,2002,12,1.53275,0.29012,0,1.82287,0.60615,43506
EKOFISK,2003,1,1.52287,0.28229,0,1.80517,0.57706,43506
EKOFISK,2003,2,1.36765,0.24531,0,1.61297,0.47005,43506
EKOFISK,2003,3,1.52036,0.28086,0,1.80122,0.4916,43506
EKOFISK,2003,4,1.4693,0.27118,0,1.74048,0.51979,43506
EKOFISK,2003,5,1.45975,0.26185,0,1.7216,0.51319,43506
EKOFISK,2003,6,1.21962,0.23308,0,1.4527,0.53255,43506
EKOFISK,2003,7,1.32174,0.25012,0,1.57185,0.5172,43506
EKOFISK,2003,8,1.40003,0.2532,0,1.65323,0.49341,43506
EKOFISK,2003,9,1.41268,0.26408,0,1.67676,0.50946,43506
EKOFISK,2003,10,1.42532,0.26868,0,1.694,0.51345,43506
EKOFISK,2003,11,1.3735,0.25367,0,1.62717,0.50421,43506
EKOFISK,2003,12,1.45165,0.27221,0,1.72386,0.56221,43506
EKOFISK,2004,1,1.39481,0.25928,0,1.65409,0.55656,43506
EKOFISK,2004,2,1.34999,0.25394,0,1.60393,0.52954,43506
EKOFISK,2004,3,1.4228,0.27444,0,1.69724,0.55171,43506
EKOFISK,2004,4,1.37541,0.26305,0,1.63846,0.57487,43506
EKOFISK,2004,5,1.43559,0.26889,0,1.70448,0.62468,43506
EKOFISK,2004,6,1.38138,0.25648,0,1.63786,0.62096,43506
EKOFISK,2004,7,1.46505,0.2723,0,1.73734,0.62943,43506
EKOFISK,2004,8,1.01815,0.19174,0,1.20989,0.44237,43506
EKOFISK,2004,9,0.99775,0.17024,0,1.16799,0.42753,43506
EKOFISK,2004,10,1.45785,0.26985,0,1.7277,0.55702,43506
EKOFISK,2004,11,1.3564,0.25755,0,1.61394,0.62345,43506
EKOFISK,2004,12,1.40803,0.27181,0,1.67985,0.66436,43506
EKOFISK,2005,1,1.34734,0.26324,0,1.61058,0.63678,43506
EKOFISK,2005,2,1.18086,0.22679,0,1.40765,0.57063,43506
EKOFISK,2005,3,1.34443,0.26005,0,1.60448,0.64324,43506
EKOFISK,2005,4,1.29296,0.25075,0,1.54371,0.69091,43506
EKOFISK,2005,5,1.35563,0.26567,0,1.6213,0.66717,43506
EKOFISK,2005,6,1.28875,0.25065,0,1.53941,0.64436,43506
EKOFISK,2005,7,1.33227,0.25912,0,1.59139,0.64826,43506
EKOFISK,2005,8,1.23525,0.23613,0,1.47139,0.6154,43506
EKOFISK,2005,9,1.23774,0.23752,0,1.47527,0.61997,43506
EKOFISK,2005,10,1.2494,0.24708,0,1.49648,0.60644,43506
EKOFISK,2005,11,1.24384,0.24034,0,1.48418,0.58297,43506
EKOFISK,2005,12,1.32094,0.24883,0,1.56977,0.63319,43506
EKOFISK,2006,1,1.30595,0.24118,0,1.54713,0.65204,43506
EKOFISK,2006,2,1.22856,0.23193,0,1.46048,0.61922,43506
EKOFISK,2006,3,1.28451,0.24133,0,1.52584,0.66389,43506
EKOFISK,2006,4,1.35732,0.27584,0,1.63316,0.73217,43506
EKOFISK,2006,5,1.35453,0.27599,0,1.63051,0.76664,43506
EKOFISK,2006,6,1.30871,0.27049,0,1.5792,0.70514,43506
EKOFISK,2006,7,1.27345,0.2577,0,1.53116,0.71053,43506
EKOFISK,2006,8,1.2887,0.26076,0,1.54946,0.63385,43506
EKOFISK,2006,9,1.29508,0.26898,0,1.56406,0.6542,43506
EKOFISK,2006,10,1.28727,0.29942,0,1.58669,0.67321,43506
EKOFISK,2006,11,1.20771,0.27692,0,1.48463,0.65489,43506
EKOFISK,2006,12,1.24434,0.28863,0,1.53296,0.6976,43506
EKOFISK,2007,1,1.21513,0.28351,0,1.49864,0.70452,43506
EKOFISK,2007,2,1.06798,0.25573,0,1.3237,0.61187,43506
EKOFISK,2007,3,1.14812,0.26656,0,1.41469,0.73793,43506
EKOFISK,2007,4,1.09591,0.259,0,1.3549,0.75685,43506
EKOFISK,2007,5,1.07379,0.26129,0,1.33508,0.75048,43506
EKOFISK,2007,6,0.44447,0.10653,0,0.551,0.25034,43506
EKOFISK,2007,7,1.12643,0.22353,0,1.34996,0.66339,43506
EKOFISK,2007,8,1.14762,0.2533,0,1.40091,0.74171,43506
EKOFISK,2007,9,1.05238,0.23737,0,1.28975,0.68988,43506
EKOFISK,2007,10,1.09175,0.25241,0,1.34416,0.76377,43506
EKOFISK,2007,11,1.01461,0.22403,0,1.23864,0.72499,43506
EKOFISK,2007,12,1.06371,0.23965,0,1.30335,0.83149,43506
EKOFISK,2008,1,1.01747,0.23104,0,1.24851,0.81495,43506
EKOFISK,2008,2,0.94214,0.22335,0,1.16549,0.73794,43506
EKOFISK,2008,3,0.97892,0.22929,0,1.20821,0.7739,43506
EKOFISK,2008,4,0.93506,0.20951,0,1.14457,0.67773,43506
EKOFISK,2008,5,0.97333,0.21777,0,1.1911,0.63227,43506
EKOFISK,2008,6,0.8191,0.17694,0,0.99604,0.53321,43506
EKOFISK,2008,7,0.9823,0.21863,0,1.20094,0.76552,43506
EKOFISK,2008,8,0.98763,0.23357,0,1.22119,0.85135,43506
EKOFISK,2008,9,0.97382,0.22856,0,1.20238,0.84576,43506
EKOFISK,2008,10,0.9901,0.22921,0,1.21931,0.79259,43506
EKOFISK,2008,11,0.97036,0.21835,0,1.18872,0.75146,43506
EKOFISK,2008,12,0.97499,0.23771,0,1.2127,0.81995,43506
EKOFISK,2009,1,0.9594,0.23888,0,1.19828,0.97863,43506
EKOFISK,2009,2,0.85419,0.18688,0,1.04107,0.86918,43506
EKOFISK,2009,3,0.98401,0.21726,0,1.20127,0.94999,43506
EKOFISK,2009,4,0.92756,0.20287,0,1.13043,0.85354,43506
EKOFISK,2009,5,0.9067,0.20007,0,1.10677,0.84236,43506
EKOFISK,2009,6,0.84575,0.18911,0,1.03486,0.78731,43506
EKOFISK,2009,7,0.8917,0.19738,0,1.08908,0.7896,43506
EKOFISK,2009,8,0.843,0.19397,0,1.03696,0.87361,43506
EKOFISK,2009,9,0.80746,0.17974,0,0.9872,0.77797,43506
EKOFISK,2009,10,0.92817,0.19941,0,1.12758,0.95413,43506
EKOFISK,2009,11,0.88728,0.1965,0,1.08378,0.99122,43506
EKOFISK,2009,12,0.87735,0.1932,0,1.07055,0.95958,43506
EKOFISK,2010,1,0.87844,0.19506,0,1.07351,0.99143,43506
EKOFISK,2010,2,0.78355,0.17452,0,0.95807,0.89727,43506
EKOFISK,2010,3,0.83976,0.18617,0,1.02593,0.98797,43506
EKOFISK,2010,4,0.78605,0.1764,0,0.96245,0.96289,43506
EKOFISK,2010,5,0.78689,0.17176,0,0.95864,1.02259,43506
EKOFISK,2010,6,0.2325,0.0538,0,0.2863,0.33411,43506
EKOFISK,2010,7,0.85335,0.18249,0,1.03584,1.05965,43506
EKOFISK,2010,8,0.81001,0.18566,0,0.99567,1.07768,43506
EKOFISK,2010,9,0.76999,0.18358,0,0.95357,1.04806,43506
EKOFISK,2010,10,0.76932,0.17996,0,0.94928,1.03886,43506
EKOFISK,2010,11,0.70657,0.1618,0,0.86837,0.98123,43506
EKOFISK,2010,12,0.71566,0.16011,0,0.87577,1.01888,43506
EKOFISK,2011,1,0.73407,0.15811,0,0.89217,1.07744,43506
EKOFISK,2011,2,0.65861,0.14002,0,0.79863,1.01627,43506
EKOFISK,2011,3,0.68071,0.14204,0,0.82275,1.08866,43506
EKOFISK,2011,4,0.64761,0.13039,0,0.778,1.05193,43506
EKOFISK,2011,5,0.69954,0.14224,0,0.84178,1.14673,43506
EKOFISK,2011,6,0.64556,0.13333,0,0.77889,1.05032,43506
EKOFISK,2011,7,0.67886,0.13929,0,0.81815,1.14488,43506
EKOFISK,2011,8,0.66648,0.13521,0,0.80169,1.15931,43506
EKOFISK,2011,9,0.64519,0.12729,0,0.77249,1.10487,43506
EKOFISK,2011,10,0.67905,0.13838,0,0.81742,1.0925,43506
EKOFISK,2011,11,0.62675,0.12985,0,0.7566,0.96256,43506
EKOFISK,2011,12,0.63533,0.1322,0,0.76753,1.06665,43506
EKOFISK,2012,1,0.6227,0.12681,0,0.74951,1.10491,43506
EKOFISK,2012,2,0.59516,0.12391,0,0.71906,1.02748,43506
EKOFISK,2012,3,0.62119,0.12731,0,0.7485,1.09971,43506
EKOFISK,2012,4,0.58082,0.11803,0,0.69886,1.0775,43506
EKOFISK,2012,5,0.59723,0.13068,0,0.72791,1.11948,43506
EKOFISK,2012,6,0.54703,0.10813,0,0.65515,1.09149,43506
EKOFISK,2012,7,0.6108,0.11985,0,0.73065,1.17034,43506
EKOFISK,2012,8,0.63668,0.12836,0,0.76503,1.16565,43506
EKOFISK,2012,9,0.59714,0.12479,0,0.72192,1.16304,43506
EKOFISK,2012,10,0.59819,0.12532,0,0.72351,1.19658,43506
EKOFISK,2012,11,0.55434,0.11986,0,0.6742,1.16033,43506
EKOFISK,2012,12,0.58776,0.11287,0,0.70063,1.1917,43506
EKOFISK,2013,1,0.57881,0.11606,0,0.69487,1.11713,43506
EKOFISK,2013,2,0.50523,0.10423,0,0.60946,0.97977,43506
EKOFISK,2013,3,0.55434,0.10714,0,0.66147,1.05059,43506
EKOFISK,2013,4,0.52665,0.09591,0,0.62256,0.9526,43506
EKOFISK,2013,5,0.54961,0.09918,0,0.6488,0.94298,43506
EKOFISK,2013,6,0.08535,0.01628,0,0.10163,0.14037,43506
EKOFISK,2013,7,0.63397,0.10753,0,0.7415,1.04991,43506
EKOFISK,2013,8,0.60858,0.11163,0,0.72022,1.10293,43506
EKOFISK,2013,9,0.47673,0.08956,0,0.5663,0.90813,43506
EKOFISK,2013,10,0.58017,0.10811,0,0.68827,1.02492,43506
EKOFISK,2013,11,0.55009,0.10754,0,0.65763,0.98153,43506
EKOFISK,2013,12,0.55965,0.10713,0,0.66678,0.97366,43506
EKOFISK,2014,1,0.55764,0.10707,0,0.66471,1.00233,43506
EKOFISK,2014,2,0.53645,0.10455,0,0.641,0.92982,43506
EKOFISK,2014,3,0.57407,0.11579,0,0.68987,0.99211,43506
EKOFISK,2014,4,0.56855,0.11301,0,0.68156,1.00228,43506
EKOFISK,2014,5,0.57324,0.1173,0,0.69054,1.03349,43506
EKOFISK,2014,6,0.55394,0.11312,0,0.66706,1.01326,43506
EKOFISK,2014,7,0.5565,0.11364,0,0.67014,1.04247,43506
EKOFISK,2014,8,0.53931,0.10703,0,0.64633,1.04078,43506
EKOFISK,2014,9,0.49299,0.0952,0,0.58819,1.00983,43506
EKOFISK,2014,10,0.54638,0.11176,0,0.65814,1.08598,43506
EKOFISK,2014,11,0.52775,0.11518,0,0.64292,1.05981,43506
EKOFISK,2014,12,0.55208,0.11314,0,0.66521,1.07752,43506
EKOFISK,2015,1,0.53515,0.11107,0,0.64622,1.08972,43506
EKOFISK,2015,2,0.4761,0.0999,0,0.57601,0.96422,43506
EKOFISK,2015,3,0.53992,0.11305,0,0.65297,1.04529,43506
EKOFISK,2015,4,0.52612,0.11338,0,0.6395,1.03879,43506
EKOFISK,2015,5,0.55962,0.12591,0,0.68553,1.05124,43506
EKOFISK,2015,6,0.49235,0.10605,0,0.59841,0.95164,43506
EKOFISK,2015,7,0.54147,0.11662,0,0.65808,1.07882,43506
EKOFISK,2015,8,0.5212,0.11308,0,0.63428,1.07862,43506
EKOFISK,2015,9,0.4875,0.10197,0,0.58946,0.9774,43506
EKOFISK,2015,10,0.52347,0.10662,0,0.63009,1.05438,43506
EKOFISK,2015,11,0.52412,0.1043,0,0.62842,1.05436,43506
EKOFISK,2015,12,0.54016,0.10727,0,0.64743,1.05785,43506
EKOFISK,2016,1,0.53338,0.10843,0,0.6418,1.06446,43506
